id,match_won,opp_win_percentage,toss_won,home,match_type,fifty_plus_t1,fifty_plus_partnerships_t1,fours_t1,sixes_t1,extras_t1,pp_wickets_t1,wickets_t1,balls_first_50_t1,dots_t1,run_rate_t1,highest_ind_t1,highest_ind_sr_t1,X2nd_highest_score_t1,highest_wickets_t1,worst_bowler_runs_t1,spinners_t1,pacers_t1,fifty_plus_t2,fifty_plus_partnerships_t2,fours_t2,sixes_t2,extras_t2,pp_wickets_t2,wickets_t2,balls_first_50_t2,dots_t2,run_rate_t2,highest_ind_t2,highest_ind_sr_t2,X2nd_highest_score_t2,highest_wickets_t2,worst_bowler_runs_t2,spinners_t2,pacers_t2
734011,1,0.44,0,1,1,1,1,13,12,15,1,6,36,34,10.05,64,128,40,2,31,1,6,1,0,12,3,9,2,9,48,43,6.95,61,138.63,17,2,44,4,2
734013,0,0.5049,1,1,0,1,1,10,4,6,2,4,50,43,6.9,62,129.16,25,2,38,5,1,0,1,8,8,13,1,5,62,55,7.15,46,92,28,2,29,2,4
734015,0,0.4796,1,1,1,0,0,13,4,10,2,8,41,52,7.1,34,188.88,23,1,38,2,4,0,1,13,5,1,1,3,52,41,7.42,40,121.21,39,3,39,3,3
734017,1,0.5545,1,0,0,2,2,12,9,6,0,3,40,38,8.9,62,121.56,56,2,50,3,3,0,1,7,8,8,3,8,40,50,7.65,48,200,40,2,47,1,5
734021,0,0.5,1,0,0,1,2,13,6,7,2,6,62,43,8,67,163.41,29,2,36,3,3,2,1,11,8,7,0,3,32,43,8.18,59,128.26,50,2,28,3,4
734023,0,0.4848,0,0,1,1,2,8,9,3,1,4,48,44,7.7,65,125,28,1,38,3,3,1,2,19,3,4,0,2,32,32,8.66,67,171.79,46,1,42,3,2
734025,0,0.566,0,1,1,0,1,12,7,8,1,8,37,54,7.8,39,130,36,1,37,2,3,1,1,16,3,10,0,3,28,38,8.36,100,163.93,18,2,40,2,3
734027,1,0.5048,0,1,0,2,1,20,7,7,2,4,38,39,9.75,83,162.74,60,4,45,2,3,0,1,14,4,10,1,5,48,37,8.25,45,125,38,1,50,3,3
734029,0,0.5172,0,1,1,2,1,15,10,8,1,3,32,41,9.25,57,139.02,50,1,42,4,2,2,2,17,7,5,0,4,33,33,9.61,90,200,64,2,43,2,4
734031,1,0.4314,0,1,0,1,1,20,3,9,0,10,29,31,8.87,56,169.69,35,2,36,3,3,0,1,13,6,6,1,4,40,41,7.9,45,155.17,44,3,37,3,3
734035,0,0.6036,0,1,0,1,1,10,6,6,3,6,57,43,7.7,73,148.97,25,1,41,3,3,1,2,13,7,5,1,2,24,30,9.05,54,125.58,49,3,33,4,2
734037,0,0.495,0,0,1,0,1,19,5,21,1,7,37,59,8,29,93.54,29,4,43,2,3,1,0,14,11,5,1,6,37,33,11.23,72,327.27,41,1,32,2,4
734039,0,0.5294,0,0,0,1,0,15,0,7,3,10,42,51,6.33,58,141.46,13,1,32,3,3,0,1,10,4,15,2,3,39,35,8.6,47,123.68,47,2,28,2,3
734043,1,0.534,0,1,0,0,1,17,6,7,1,8,34,45,8.15,42,140,21,3,43,3,2,0,0,4,9,5,2,8,39,52,6.75,35,112.9,26,3,44,2,3
734045,0,0.6071,0,1,1,1,1,14,9,2,0,8,35,41,8.65,67,152.27,39,2,40,2,4,1,2,15,8,9,0,3,33,35,9.42,54,163.63,40,3,42,3,3
734049,0,0.5049,0,2,1,2,1,17,10,8,2,4,48,40,9.95,115,209.09,67,4,54,2,3,1,2,15,11,6,1,7,32,36,10.25,94,188,36,2,46,3,2
829705,0,0.5096,0,0,1,2,1,18,7,3,3,3,53,47,8.4,98,150.76,55,1,38,2,4,1,1,11,11,4,1,3,43,38,9.18,57,132.55,46,2,48,3,3
829707,1,0.4231,0,1,1,0,0,13,3,14,2,7,31,48,7.5,34,109.67,32,3,36,1,4,1,0,15,2,5,3,9,47,43,7.45,73,132.72,20,3,30,3,3
829711,1,0.5161,1,1,0,2,3,16,14,15,0,4,37,46,10.45,100,178.57,53,2,36,2,4,1,0,8,7,11,2,6,37,34,8.2,53,126.19,26,1,51,2,4
829715,0,0.5429,0,1,0,0,0,12,10,9,1,3,35,37,9.2,44,115.78,40,4,42,3,3,1,1,15,8,6,1,7,42,38,9.3,54,216,47,2,55,2,4
829717,1,0.5676,0,0,1,1,1,21,4,6,0,5,32,37,8.85,61,190.62,36,2,50,1,4,1,1,14,9,8,3,7,78,58,7.95,64,266.66,34,2,46,2,4
829719,0,0.5,0,1,1,0,0,15,7,16,1,10,36,51,8.36,46,164.28,41,2,41,1,5,2,2,14,7,16,0,2,26,29,9.92,57,211.11,50,3,36,1,5
829721,0,0.5472,1,0,1,2,1,17,8,5,2,5,72,58,8.2,70,205.88,50,1,45,2,4,1,2,15,3,4,1,3,45,35,8.6,79,149.05,46,1,46,2,5
829725,0,0.4151,1,1,1,0,1,7,10,8,1,7,46,42,8.25,47,114.63,39,2,42,2,4,2,1,17,5,11,1,5,41,42,8.52,68,141.66,54,3,43,4,3
829727,0,0.5514,0,1,1,0,1,11,4,6,3,5,52,60,6.35,27,90,25,2,31,1,5,1,1,15,0,7,0,4,45,48,6.55,62,110.71,26,2,30,2,5
829729,0,0.6121,1,1,1,2,1,14,10,7,3,7,49,46,9.15,64,213.33,50,2,44,2,4,1,1,21,9,11,0,4,24,35,11.34,62,206.66,46,3,49,2,4
829735,0,0.5556,1,0,0,1,1,18,3,6,2,4,49,49,7.8,62,172.22,40,1,33,2,4,2,1,12,6,1,0,2,40,30,8.56,76,138.18,73,1,36,3,4
829737,1,0.4954,0,0,1,2,2,23,10,17,1,7,39,48,10.45,59,134.09,58,3,43,1,5,0,1,20,8,16,1,7,53,50,9.55,47,188,41,4,59,2,3
829743,1,0.5185,0,1,0,2,1,15,7,4,0,4,42,38,8.8,91,165.45,54,1,24,2,5,0,0,6,5,3,2,4,37,22,8.41,34,161.9,33,2,40,4,3
829745,1,0.4909,0,0,1,1,2,17,10,10,1,8,44,51,9.05,62,193.75,39,4,39,2,4,1,0,12,7,6,2,8,45,49,7.7,51,121.42,22,3,46,2,3
829747,1,0.5565,0,1,1,2,1,13,11,8,1,4,43,39,9.5,83,148.21,78,3,36,4,3,0,0,13,6,11,2,9,38,54,7.65,30,125,30,2,55,1,5
829749,0,0.4865,0,1,1,0,0,10,3,4,2,9,39,43,6.5,31,110.71,26,1,36,2,4,1,1,10,4,5,1,1,37,26,8.28,62,134.78,47,3,28,2,4
829751,1,0.5,1,1,0,1,1,16,3,10,1,8,43,42,7.85,51,121.42,33,4,36,2,3,0,0,14,2,5,2,8,31,52,6.85,42,144.82,25,3,38,1,4
829753,1,0.5225,1,1,1,1,2,19,7,12,1,3,27,44,9.6,66,150,41,3,22,2,4,0,0,5,2,8,2,9,50,60,4.75,34,106.25,15,1,43,2,3
829765,1,0.5138,0,1,1,0,0,12,3,12,1,6,34,52,6.7,29,100,25,3,38,3,4,0,1,12,3,5,2,9,30,50,6.6,39,229.41,38,2,36,2,3
829723,0,0.5091,0,0,1,0,1,19,5,20,3,9,24,52,8.25,32,266.66,30,1,36,2,4,2,1,11,7,10,1,3,45,37,8.52,80,137.93,55,4,54,3,3
829767,0,0.4234,0,0,0,0,1,9,3,8,4,8,68,52,5.9,42,102.43,22,1,38,1,4,2,1,11,4,8,0,1,42,26,8.6,54,135,52,4,36,3,3
829769,1,0.5495,0,1,1,1,1,18,6,9,1,5,39,34,9.35,53,196.29,38,3,39,2,3,1,1,15,5,12,1,7,31,32,8.95,76,165.21,28,2,40,1,5
829771,0,0.4956,0,0,0,0,0,11,5,8,1,4,32,17,11.1,45,264.7,23,1,31,2,3,0,0,6,9,4,2,3,26,14,11.89,45,250,34,1,29,1,4
829773,1,0.6148,0,1,1,1,1,23,6,5,0,7,25,38,9.6,61,217.85,37,2,44,1,5,0,0,16,5,7,2,6,33,34,8.5,33,150,25,3,58,2,4
829775,1,0.5088,1,0,0,2,1,17,4,5,0,3,36,39,8.6,71,126.78,59,2,33,2,4,0,0,10,3,12,2,7,42,36,7.45,43,116.21,39,1,41,4,3
829777,1,0.4286,0,1,1,2,2,20,5,8,0,2,40,39,9.45,91,168.51,61,2,43,0,6,1,0,13,8,15,2,7,34,51,8.75,56,143.58,28,1,49,1,4
829779,1,0.5,1,1,0,1,1,12,5,5,2,9,50,47,7.4,52,113.04,29,3,29,2,4,0,1,15,1,2,3,10,44,56,6.3,48,109.09,23,3,36,2,4
829781,1,0.5128,0,1,1,0,1,16,3,7,0,7,33,37,8.35,33,126.92,31,2,34,4,3,0,0,8,6,4,3,9,41,49,6.6,41,124.24,32,2,42,2,4
829783,0,0.563,1,0,1,1,0,15,6,4,1,6,39,51,7.6,57,129.54,28,2,33,3,3,0,2,9,7,9,4,5,48,41,7.84,49,122.5,46,2,37,2,4
829787,1,0.5487,0,0,0,2,1,21,7,15,1,4,31,41,10.05,63,225,54,3,44,1,5,1,0,18,10,7,2,7,51,41,9.7,68,170,34,2,38,2,4
829789,0,0.5667,1,1,1,0,1,14,5,6,1,5,43,46,7.9,39,121.87,36,2,45,3,3,0,1,10,8,2,0,4,30,39,8.22,45,140.62,38,1,36,2,4
829795,1,0.5702,1,0,0,2,1,26,9,7,1,1,45,27,11.75,133,225.42,82,2,51,1,4,1,1,15,11,4,1,7,38,36,9.8,68,128.3,49,1,52,2,4
829797,1,0.5439,1,1,1,1,1,14,5,8,2,5,50,46,7.85,81,132.78,29,4,43,2,3,0,0,11,3,6,1,9,50,40,7.25,28,93.33,26,3,40,2,4
829799,1,0.4957,1,1,1,1,2,16,9,5,0,5,26,41,9.25,81,155.76,28,3,49,2,4,1,1,11,12,7,1,7,42,43,9,89,202.27,24,2,40,3,3
829801,0,0.4138,1,0,1,0,0,10,3,7,1,6,62,56,5.95,29,126.08,27,2,28,4,2,1,1,15,3,0,2,4,44,43,7.2,70,142.85,32,2,33,3,3
829803,1,0.5043,0,1,1,0,0,8,5,4,4,6,25,13,10.6,31,258.33,20,2,21,1,4,0,0,6,2,8,2,6,31,15,8.4,20,142.85,19,2,31,1,4
829805,1,0.5217,0,1,1,1,1,18,4,10,2,4,45,41,8.55,61,196.77,33,1,33,2,5,1,0,19,3,8,2,7,36,42,8.3,52,140.54,38,2,38,3,3
829807,0,0.5,1,1,1,2,1,11,6,7,1,3,30,11,12.27,57,259.09,52,2,39,1,4,0,0,7,6,1,4,4,22,9,14.22,44,231.57,35,2,34,1,4
829809,0,0.6063,1,1,0,0,0,11,4,9,3,7,50,54,6.5,32,110.34,25,1,30,3,4,1,1,12,3,6,2,3,37,36,7.96,55,134.14,41,2,25,4,3
829811,1,0.5172,1,1,1,1,1,19,7,10,0,6,27,33,9.95,104,176.27,37,4,45,0,6,0,2,22,4,26,2,9,33,43,9.5,44,125.71,37,3,41,2,4
829817,1,0.6094,1,1,1,1,1,11,12,9,0,6,38,42,9.35,65,127.45,41,3,46,2,4,0,0,11,7,8,2,10,35,33,8.52,45,132.35,25,3,46,3,3
829819,1,0.5431,1,2,1,2,1,15,8,12,1,4,57,43,9,66,173.68,54,2,32,1,4,0,0,11,0,3,2,10,42,51,5.73,42,107.69,12,2,42,1,5
829821,0,0.6047,0,2,1,0,0,11,5,7,2,8,64,54,6.95,41,95.34,31,2,30,1,4,1,0,9,3,7,1,7,52,39,7.05,56,121.73,26,3,36,4,3
980901,0,0.5,1,1,1,0,0,12,3,13,4,8,63,66,6.05,45,150,22,1,30,2,4,1,1,8,8,5,0,1,35,38,8.59,66,157.14,34,2,36,2,4
980905,0,0.5,0,1,1,0,2,14,4,7,0,6,34,39,8.05,42,123.52,38,1,35,2,4,1,2,22,2,6,2,5,32,31,9.16,74,157.44,41,4,39,2,4
980907,1,0.5111,0,1,1,2,1,20,14,7,1,4,37,35,11.35,82,195.23,75,2,43,2,3,1,1,15,9,11,1,6,33,47,9.1,58,232,32,2,57,1,5
980911,0,1,1,0,1,1,1,13,6,2,1,5,34,39,8.15,69,160.46,37,2,39,2,4,1,1,14,6,15,0,3,33,35,9.11,50,138.88,49,2,43,3,3
980913,0,0.4153,0,0,1,0,0,11,2,4,1,9,48,67,5.55,32,133.33,18,1,28,3,3,1,1,12,3,10,1,2,48,31,8.37,59,140.47,33,4,33,3,3
980915,0,0.5126,1,1,0,1,1,9,5,8,3,7,56,48,7.1,51,118.6,37,1,31,1,5,1,1,16,2,5,0,2,47,36,7.96,90,150,38,3,35,3,3
980917,0,1,0,1,1,0,0,11,5,10,2,8,53,55,7.15,34,117.24,25,4,32,2,4,1,1,14,3,11,1,7,42,47,7.35,67,124.07,27,2,40,2,4
980919,0,0.4836,1,0,0,1,2,18,0,11,1,7,38,38,7.6,67,126.41,38,3,36,3,3,2,1,15,4,2,0,4,36,36,8.19,53,108.16,51,3,38,3,3
980923,0,0.4894,0,0,1,1,1,9,5,8,2,6,50,47,7.1,54,110.2,49,3,38,1,4,1,1,11,5,5,1,3,49,35,8.28,90,152.54,20,3,40,1,4
980927,0,0.5692,0,0,1,0,2,12,7,13,1,7,38,41,8.5,37,154.16,33,3,40,1,5,1,1,16,8,4,1,4,36,36,9.5,62,140.9,39,3,46,2,4
980929,0,0.5,0,1,1,1,1,11,1,5,1,8,35,36,6.75,75,147.05,18,0,31,3,4,2,1,14,0,10,0,0,26,21,9.23,74,154.16,53,4,36,2,4
980931,1,0.3333,0,0,1,2,1,14,6,12,1,3,39,27,9.25,83,180.43,80,3,46,2,4,1,1,16,4,7,3,8,48,34,8.6,60,130.43,41,3,47,3,3
980935,0,0.5102,0,0,1,0,1,9,6,5,2,6,47,47,7.15,40,117.64,36,1,35,2,4,1,1,14,4,5,0,5,27,39,8.18,59,190.32,45,2,37,1,4
980937,0,0.75,1,0,0,2,2,18,4,3,1,2,36,27,9,100,158.73,51,1,53,3,2,1,1,15,5,14,1,4,32,31,9.33,50,128.2,42,1,43,3,3
980939,0,0.5207,0,1,1,1,1,8,7,6,1,5,51,34,8,67,128.84,31,2,36,3,3,1,1,11,8,10,1,8,30,40,8.3,60,122.44,36,1,32,3,4
980941,1,0.48,0,0,1,2,1,18,7,5,1,6,43,33,9.45,81,139.65,65,3,32,2,4,1,1,11,5,5,2,7,42,33,8.2,56,143.58,45,3,43,3,3
980943,0,0.2,0,1,1,1,0,6,3,8,3,8,74,54,5.9,56,105.66,21,1,21,1,4,0,1,11,2,13,1,3,39,31,8.54,46,127.77,30,3,32,2,4
980945,1,0.4298,0,0,1,2,1,14,7,3,0,6,23,35,8.6,60,166.66,53,3,40,3,5,1,1,11,9,3,3,5,59,39,8.55,82,256.25,48,3,48,4,2
980947,0,0.5714,0,0,1,1,1,17,3,1,0,5,32,30,8.7,59,131.11,36,2,49,2,4,2,2,18,9,5,1,4,31,37,9.88,68,138.77,51,2,38,2,4
980951,1,0.5203,0,1,0,2,1,17,6,10,3,8,47,35,9.3,68,136,54,3,47,1,4,1,0,13,4,13,2,10,40,31,8.59,72,138.46,21,3,39,3,3
980953,1,0.5,0,1,1,2,1,19,8,5,1,5,37,36,9.7,92,184,50,1,40,0,5,1,0,14,6,3,1,6,40,30,8.95,51,182.14,47,2,45,2,4
980955,1,0.8571,0,0,0,1,1,15,1,4,0,10,30,38,7.76,55,134.14,33,4,32,3,3,0,0,11,2,4,2,9,54,48,6.55,32,118.51,27,3,33,2,4
980957,0,0.5746,0,1,1,1,1,10,6,8,1,5,33,42,7.95,57,126.66,45,1,35,2,4,1,2,15,5,6,1,2,40,33,8.7,85,141.66,27,3,35,2,4
980961,0,0.4309,0,1,1,1,2,14,2,6,3,7,46,43,7.45,53,123.25,36,1,34,3,4,1,1,16,4,3,0,2,29,32,8.65,69,172.5,46,2,32,3,3
980963,1,0.4803,0,1,1,2,1,13,5,5,0,3,48,29,8.2,70,142.85,54,4,28,3,3,1,1,12,6,12,3,9,51,46,7.85,68,161.9,24,0,39,4,3
980969,0,0.4922,0,0,0,2,1,20,7,7,1,6,32,39,9.55,74,154.16,52,2,45,2,4,1,2,14,11,6,0,3,42,28,10,108,186.2,38,3,43,2,4
980971,1,0.432,0,1,1,2,1,15,5,8,1,5,45,32,9.05,52,118.18,52,3,40,2,3,1,2,13,5,9,0,5,35,34,8.6,52,173.33,49,2,37,2,4
980973,1,0.5778,0,0,0,1,2,20,4,5,0,3,35,37,8.85,82,143.85,48,3,23,0,5,0,0,10,1,6,5,10,54,51,5.57,21,95.45,17,2,38,2,5
980975,0,0.6,0,1,1,2,1,14,5,6,4,4,57,43,7.9,66,134.69,63,1,38,3,3,1,0,19,7,5,1,5,37,44,9.11,51,175.86,29,2,39,3,4
980977,1,0.4806,0,0,1,1,2,15,3,4,0,6,31,31,8.75,64,182.85,42,2,52,2,4,1,1,19,2,5,1,4,36,28,8.7,89,156.14,34,2,49,2,4
980979,1,0.3,1,0,1,0,0,8,7,5,1,8,53,53,6.85,33,122.22,32,3,29,1,5,0,0,10,4,3,2,8,56,44,6.65,34,85,30,6,26,2,4
980983,0,0.4286,0,1,1,0,1,14,2,11,0,8,34,41,7.3,46,153.33,34,2,39,2,5,0,2,12,7,3,1,3,36,41,8.25,44,141.93,39,2,32,3,3
980985,0,0.4769,1,1,1,0,0,5,8,8,2,9,72,62,6.2,27,135,25,2,32,2,3,2,1,12,2,11,1,3,50,37,7.47,56,140,54,4,36,2,3
980987,1,0.6364,0,1,0,2,1,16,20,4,1,3,42,34,12.4,129,248.07,109,4,19,3,6,0,0,9,2,12,2,10,51,56,5.57,37,97.36,21,2,50,3,4
980991,0,0.5357,1,1,0,1,2,23,3,3,1,4,40,34,8.95,96,171.42,27,1,40,3,4,1,1,15,7,9,0,3,35,33,9.15,52,126.82,42,2,35,2,5
980999,1,0.4773,0,1,1,2,1,19,16,8,0,3,28,29,14.06,113,226,73,4,25,3,5,0,0,12,4,6,4,9,27,26,8.57,24,240,18,1,55,2,3
981003,0,0.4264,0,0,1,1,0,15,3,3,1,7,42,38,7.9,73,130.35,18,2,34,3,4,1,1,14,3,14,1,4,46,38,8.05,83,140.67,32,2,37,3,3
981005,0,0.3077,1,0,0,2,2,13,8,4,0,7,35,38,8.6,59,143.9,51,2,43,2,4,1,1,14,8,8,1,6,46,46,8.65,64,200,30,4,37,2,4
981007,0,0.6154,0,0,1,1,1,17,7,8,3,8,37,45,8.6,70,194.44,33,2,42,2,4,1,2,24,5,6,1,4,30,37,9.7,58,161.11,48,2,41,2,4
981009,1,0.5345,0,1,0,1,1,13,5,4,2,6,37,28,8.55,52,152.94,48,3,34,4,3,1,1,9,6,11,1,8,39,45,7.45,51,170,19,2,39,3,4
981011,0,0.5075,0,1,1,1,0,9,3,6,2,8,44,39,6.9,60,115.38,27,1,33,3,3,1,1,13,2,10,2,4,37,41,7.65,54,120,38,3,32,3,4
981013,0,0.5111,0,0,1,1,1,12,8,11,3,10,57,47,7.9,73,178.04,26,4,45,2,4,1,1,12,7,16,5,6,49,40,8.67,79,168.08,33,4,42,2,4
981017,0,0.5333,0,2,1,1,1,22,3,5,2,7,43,49,8.1,50,156.25,32,2,32,2,4,1,0,15,7,2,2,6,43,42,8.43,93,160.34,27,2,39,1,5
1082591,1,0.5109,0,1,1,2,2,17,9,7,1,4,32,26,10.35,62,229.62,52,2,42,3,4,0,2,15,8,6,1,10,32,44,8.74,32,152.38,31,1,55,2,5
1082592,0,0.3571,0,0,1,0,0,12,11,8,1,8,34,41,9.2,38,200,35,1,36,1,5,2,2,18,6,4,1,3,33,29,9.42,84,155.55,60,3,57,2,4
1082593,0,0.5152,0,1,1,1,2,20,6,4,1,4,34,35,9.15,68,133.33,47,0,42,2,4,2,1,18,8,15,0,0,29,21,12.4,93,226.82,76,2,40,4,2
1082594,0,0.4701,0,0,0,1,1,11,7,6,1,6,50,32,8.15,50,156.25,40,2,32,2,4,0,1,10,9,10,2,4,33,40,8.63,44,220,30,2,34,2,4
1082595,1,0.4275,1,1,1,1,1,14,7,6,2,8,46,50,7.85,69,186.48,24,2,36,3,3,1,0,10,5,5,2,9,41,47,7.1,57,158.33,25,3,32,2,4
1082596,0,0.5556,0,0,0,0,1,11,2,3,2,7,44,36,6.75,37,137.03,31,1,33,3,3,2,1,12,5,3,1,1,33,27,9.03,76,168.88,52,3,29,2,4
1082599,1,0.375,0,0,1,1,2,17,10,8,1,4,32,32,10.25,102,161.9,38,3,24,2,4,0,0,7,4,5,3,10,36,41,6.68,20,111.11,16,1,45,2,4
1082602,0,0.5734,0,1,0,1,1,7,4,11,0,5,40,41,7.1,62,131.91,22,4,36,3,3,1,1,7,7,13,4,6,61,41,7.69,70,148.93,37,2,39,2,4
1082603,0,0.5,0,0,1,0,1,15,6,5,2,8,27,37,8.55,43,153.57,33,1,53,3,3,0,2,20,7,5,0,3,32,41,9.55,49,153.12,47,5,51,3,4
1082605,1,0.4745,1,1,1,1,1,23,5,10,0,6,37,41,9.4,55,137.5,39,3,38,2,4,0,0,11,3,2,3,9,49,40,6.85,44,151.72,24,2,45,3,3
1082607,1,0.5035,0,0,1,0,2,17,4,13,0,8,30,43,8.05,31,134.78,30,3,35,1,4,0,0,7,5,8,2,9,46,46,6.7,29,96.66,28,2,44,3,3
1082609,1,0.471,0,1,1,1,1,11,4,11,1,6,54,38,7.95,70,129.62,34,5,42,2,4,1,0,11,7,10,1,10,36,52,7.83,95,190,13,2,38,2,3
1082611,1,0.4296,1,1,1,2,1,15,7,4,1,4,42,24,9.55,89,174.5,70,2,39,2,4,1,2,18,6,7,1,5,31,35,8.8,50,161.29,42,4,41,2,4
1082612,0,0.5793,0,1,1,1,1,17,9,12,1,4,40,35,9.9,104,173.33,40,1,58,2,4,2,2,13,15,8,1,2,23,16,12.83,77,208.1,62,2,58,2,4
1082613,0,0.4762,0,1,1,1,2,23,4,3,1,5,25,30,9.35,72,150,42,2,42,3,3,1,1,20,8,5,1,6,23,30,10.25,84,182.6,33,1,44,2,5
1082614,1,0.4265,0,1,1,0,0,11,4,16,2,8,40,51,7.1,28,155.55,26,3,26,2,4,1,1,12,2,8,5,7,58,50,6.4,52,126.82,44,2,36,1,4
1082618,1,0.585,0,0,1,0,1,17,3,4,0,6,38,41,8,45,145.16,38,2,40,2,4,1,0,16,5,6,1,8,42,44,7.85,58,148.71,33,2,39,2,3
1082620,0,0.5252,0,1,1,1,1,16,6,7,0,5,35,32,9.1,51,137.83,46,1,48,2,4,2,1,17,7,13,1,3,40,27,10.12,87,185.1,62,2,38,3,3
1082621,0,0.4783,0,1,1,0,0,9,4,12,3,10,47,45,6.7,32,168.42,31,2,29,4,2,1,1,13,7,8,2,3,38,31,9.75,72,211.76,34,3,34,2,4
1082623,1,0.4681,0,0,1,3,1,19,7,3,0,3,29,23,10.35,77,160.41,54,3,42,2,4,1,1,25,4,5,3,9,33,38,9.05,84,168,26,2,42,3,3
1082625,0,0.5811,1,1,1,0,0,13,6,11,3,9,41,53,7.65,48,137.14,28,3,34,3,4,1,0,16,3,1,1,10,28,41,7.65,70,159.09,29,3,50,2,3
1082626,0,0.4648,0,0,0,0,0,3,2,5,3,10,71,64,3.9,18,72,11,0,19,2,3,1,1,7,3,2,0,0,36,20,8.68,50,185.18,16,4,22,2,4
1082627,1,0.5319,0,1,1,1,1,17,9,8,0,3,23,32,10.45,126,213.55,40,2,38,2,4,1,1,12,5,5,2,7,37,37,8.05,53,189.28,39,1,46,3,3
1082628,0,0.5839,1,0,0,0,1,10,8,4,2,8,35,39,8.1,43,159.25,35,2,36,2,4,1,1,17,3,7,0,5,36,34,8.31,56,151.35,33,3,34,2,4
1082629,0,0.4348,0,0,1,0,1,15,5,7,1,10,33,40,8.11,45,166.66,31,2,38,2,4,1,1,12,8,7,4,5,43,43,8.42,103,163.49,26,3,36,2,4
1082630,0,0.4173,0,0,1,1,2,22,4,8,1,3,31,38,9.25,70,170.73,30,2,41,2,4,0,0,15,10,3,1,4,31,31,9.86,41,170.83,39,2,59,2,3
1082631,0,0.4583,0,1,1,0,0,14,7,5,3,8,47,47,7.75,37,115.62,36,3,41,2,4,1,0,13,9,8,2,6,26,50,8.17,93,178.84,14,2,36,2,4
1082632,0,0.4214,0,0,1,2,1,16,11,5,2,7,32,33,10.4,77,179.06,65,1,43,3,4,2,1,8,20,12,1,3,26,28,12.22,97,225.58,61,2,40,3,4
1082634,1,0.5556,0,0,0,0,1,5,6,7,1,8,58,36,7.4,39,156,34,5,30,2,4,0,1,11,5,2,2,9,43,55,6.8,47,109.3,40,4,39,2,4
1082638,0,0.5479,1,0,1,1,1,10,3,10,2,7,51,47,6.9,67,148.88,23,1,34,2,4,1,1,13,2,4,1,3,39,35,7.63,62,134.78,44,3,32,2,4
1082639,1,0.5278,0,1,1,0,1,13,5,12,2,6,47,37,8.35,44,176,38,2,31,3,3,1,1,14,4,4,1,6,31,38,7.65,84,161.53,18,2,37,2,4
1082641,1,0.5855,0,0,1,1,3,18,12,10,1,3,22,26,11.5,93,169.09,47,2,57,3,4,2,2,18,14,8,0,6,30,38,11.15,59,184.37,50,1,54,2,4
1082642,1,0.5,1,1,1,1,1,14,6,7,2,8,34,42,8.4,64,142.22,36,2,37,3,4,1,1,13,6,10,1,7,35,44,8.05,60,133.33,38,2,35,2,4
1082643,0,0.5541,0,1,0,2,1,15,6,6,0,10,32,44,7.96,61,152.5,54,2,37,2,4,2,1,23,0,4,2,2,39,31,8.69,69,132.69,63,4,34,2,4
1082644,1,0.5241,0,0,1,2,2,19,5,17,1,5,34,46,8.65,63,170.27,52,2,39,2,4,0,0,14,7,8,3,8,31,46,8.2,33,100,29,2,40,2,4
1082646,1,0.4306,1,0,1,1,1,11,7,9,1,6,49,39,8.05,58,128.88,48,3,43,3,3,0,0,13,6,7,2,10,46,49,7.55,45,132.35,32,2,38,2,4
1082647,1,0.5844,0,0,1,2,2,9,8,7,2,4,50,41,8.1,58,120.83,56,3,37,2,4,1,0,7,7,9,3,9,45,46,7.1,52,130,16,1,46,2,4
1082650,1,0.5172,1,2,1,0,1,8,5,8,2,8,54,52,6.45,47,123.68,24,3,31,2,3,1,1,9,2,9,1,6,52,46,6.4,51,102,44,2,34,2,4
1136562,0,0.473,0,0,0,1,0,11,5,6,1,7,38,26,8.3,55,130.95,28,1,46,2,4,2,1,16,7,1,2,4,17,41,8.86,51,318.75,50,2,38,3,3
1136564,0,0.5526,0,0,1,0,0,12,0,8,1,9,38,45,6.25,49,116.66,18,1,28,3,4,1,1,17,2,8,1,1,33,43,8.02,78,136.84,36,2,30,2,3
1136565,0,0.6061,0,0,1,1,1,11,17,5,2,6,31,43,10.1,88,244.44,29,2,49,3,3,1,2,9,14,7,1,5,22,29,10.33,56,243.47,42,2,50,3,4
1136566,1,0.4247,0,1,1,0,1,11,6,3,2,5,35,33,8.57,45,112.5,37,2,24,1,3,0,0,7,2,3,3,4,33,12,10,20,142.85,17,2,34,2,3
1136567,0,0.5584,0,0,1,0,0,15,6,8,3,8,34,61,7.35,29,170.58,28,4,40,2,4,0,1,18,1,4,0,9,35,37,7.55,45,160.71,32,2,42,2,3
1136568,0,0.4834,0,0,1,0,1,12,6,6,3,10,35,39,8.01,47,156.66,33,2,45,3,2,1,2,16,5,4,2,6,43,39,8.15,57,142.5,45,3,38,2,3
1136569,0,0.4218,0,1,0,1,2,19,7,10,0,7,22,37,9.7,53,165.62,48,2,47,3,3,1,3,18,10,2,1,3,29,37,9.75,91,171.69,47,2,39,3,3
1136570,0,0.5641,0,1,1,0,0,12,4,7,1,8,38,52,6.9,49,144.11,29,2,39,3,3,1,1,14,3,5,2,5,45,43,7.31,50,113.63,27,3,37,2,3
1136571,1,0.4868,0,0,0,1,1,14,14,14,1,4,34,34,10.85,92,204.44,36,2,46,3,4,1,2,20,7,6,1,6,31,32,9.9,57,190,47,2,59,3,3
